date,value,x
2024-10-16,5209136964,1729044900000
2024-10-17,5211653241,1729131300000
2024-10-18,5213250739,1729217692000
2024-10-19,5214302230,1729304100000
2024-10-20,5218195607,1729390500000
2024-10-21,5215899705,1729476900000
2024-10-22,5219187145,1729563300000
2024-11-23,5202904209,1732376281000
2024-11-24,5202478621,1732414500000
2024-11-26,5192533442,1732587300000
2024-11-27,5193710588,1732673700000
2024-11-28,5195639672,1732760100000
2024-11-29,5194773986,1732846500000
2024-11-30,5189583038,1732932900000
2024-12-01,5187953231,1733019300000
2024-12-02,5169155046,1733105700000
2024-12-03,5133803128,1733192100000
2024-12-04,5122377448,1733278500000
2024-12-07,5121603347,1733539472000
2024-12-08,5120498241,1733624100000
2024-12-09,5105907691,1733710492000
2024-12-10,5099717671,1733796900000
2024-12-11,5117241659,1733958522000
2024-12-12,5103852767,1733969692000
2024-12-13,5106035667,1734056100000
2024-12-14,5113110389,1734142500000
2024-12-15,5112927511,1734228900000
2024-12-16,5130096914,1734315300000
2024-12-17,5128075444,1734401700000
2024-12-19,5112806440,1734574492000
2024-12-20,5111241524,1734720982000
2024-12-21,5112607994,1734747300000
2024-12-22,5109425430,1734833692000
2024-12-24,5129280933,1735006500000
2024-12-25,5115872182,1735092900000
2024-12-26,5116582209,1735179300000
2024-12-27,5117688490,1735265700000
2024-12-28,5126390633,1735352100000
2024-12-29,5128136167,1735452951000
2024-12-30,5127200480,1735526720000
2024-12-31,5136036698,1735664570000
2025-01-02,5143619039,1735800020000
2025-01-03,5142350428,1735870500000
2025-01-04,5128858259,1735956900000
2025-01-06,5126743602,1736129700000
2025-01-07,5128563675,1736216100000
2025-01-09,5129102819,1736388900000
2025-01-10,5135701836,1736475300000
2025-01-12,5152401559,1736715510000
2025-01-13,5156376469,1736734500000
2025-01-14,5134309256,1736872551000
2025-01-16,5138913568,1737005580000
2025-01-17,5110825909,1737084581000
2025-01-18,5102540652,1737171460000
2025-01-19,5119230892,1737252892000
2025-01-21,5107395555,1737425700000
2025-01-22,5107698892,1737557241000
2025-01-23,5105323071,1737657562000
2025-01-24,5104538688,1737684900000
2025-01-25,5108338219,1737843530000
2025-01-26,5105073267,1737857700000
2025-01-27,5107211572,1737944100000
2025-01-29,5112342307,1738121402000
2025-01-30,5105908361,1738205360000
2025-01-31,5101912520,1738289700000
2025-02-01,5104781376,1738376092000
2025-02-02,5102360243,1738462492000
2025-02-03,5092793370,1738548900000
2025-02-04,5102126911,1738635300000
2025-02-05,5101329852,1738721700000
2025-02-06,5098154379,1738808100000
2025-02-07,5093389758,1738894500000
2025-02-09,5103718024,1739067300000
2025-02-10,5098421447,1739153700000
2025-02-11,5101740897,1739314980000
2025-02-12,5098024326,1739365940000
2025-02-13,5099819180,1739412892000
2025-02-14,5102086423,1739499300000
2025-02-15,5109134891,1739585700000
2025-02-16,5104749653,1739672100000
2025-02-17,5122643380,1739758500000
2025-02-19,5104904871,1739931300000
2025-02-20,5103405593,1740017700000
2025-02-21,5098221471,1740104100000
2025-02-22,5101933406,1740190492000
2025-02-23,5107862610,1740276900000
2025-02-24,5108367790,1740363300000
2025-02-25,5113886849,1740449692000
2025-02-26,5112099657,1740536092000
2025-02-27,5112388514,1740628332000
2025-02-28,5111295812,1740708900000
2025-03-01,5130556839,1740795300000
2025-03-02,5111343956,1740881700000
2025-03-03,5128169544,1740968100000
2025-03-04,5117640127,1741054500000
2025-03-05,5113309110,1741150192000
2025-03-06,5113965775,1741232780000
2025-03-07,5116047265,1741313700000
2025-03-08,5111527471,1741400100000
2025-03-09,5109806972,1741486500000
2025-03-11,5102771168,1741659300000
2025-03-12,5101177212,1741749901000
2025-03-13,5101356768,1741835140000
2025-03-14,5100488429,1741918500000
2025-03-15,5105327305,1742004900000
2025-03-16,5108332379,1742091300000
2025-03-18,5106965982,1742264100000
2025-03-19,5104284787,1742422420000
2025-03-20,5107754023,1742436900000
2025-03-22,5104451265,1742625160000
2025-03-23,5103481052,1742714402000
2025-03-24,5102484831,1742782500000
2025-03-25,5111598513,1742878661000
2025-03-26,5104305508,1742961960000
2025-03-27,5105701780,1743041700000
2025-03-31,5097631145,1743387300000
2025-04-01,5096999546,1743473700000
2025-04-05,5089847138,1743893581000
2025-04-06,5089461296,1743966450000
2025-04-07,5070462358,1744033162000
2025-04-08,5057499475,1744079980000
2025-04-09,5056261212,1744164901000
2025-04-10,5054319624,1744259221000
2025-04-11,5052686897,1744337700000
2025-04-12,5072439227,1744476610000
2025-04-14,5054163047,1744606531000
2025-04-16,5054864286,1744768991000
2025-04-17,5057726683,1744856100000
2025-04-18,5058111793,1744942500000
2025-04-20,5061388599,1745128750000
2025-04-24,5061320381,1745472730000
2025-04-25,5059854796,1745551731000
2025-04-26,5059506550,1745655352000
2025-04-27,5063654545,1745720100000
2025-04-28,5067212011,1745806500000
2025-04-29,5070534571,1745892892000
2025-04-30,5071230880,1745992272000
2025-05-01,5073311060,1746072250000
2025-05-02,5076498528,1746152100000
2025-05-03,5076244565,1746238500000
2025-05-04,5077898546,1746324900000
2025-05-05,5080661018,1746411300000
2025-05-06,5080793987,1746497700000
2025-05-07,5076083773,1746584100000
2025-05-08,5076663449,1746670500000
2025-05-10,5081332577,1746843300000
2025-05-11,5095212998,1746929700000
2025-05-12,5092318611,1747016292000
2025-05-13,5076893904,1747102500000
2025-05-14,5085938390,1747191292000
2025-05-15,5085108616,1747275300000
2025-05-16,5083717249,1747361692000
2025-05-17,5079560928,1747448100000
2025-05-18,5078691180,1747534500000
2025-05-19,5077784758,1747631880000
2025-05-20,5071829662,1747707300000
2025-05-21,5071048965,1747793700000
2025-05-22,5067750285,1747880100000
2025-05-23,5069909300,1747975310000
2025-05-24,5070666358,1748052900000
2025-05-28,5071723426,1748398500000
2025-05-30,5072305177,1748584900000
2025-06-01,5077336576,1748760801000
2025-06-02,5074009895,1748830500000
2025-06-03,5074781044,1748932461000
2025-06-04,5075606687,1749008811000
2025-06-05,5076118599,1749089700000
2025-06-06,5078756589,1749176100000
2025-06-07,5080280711,1749305042000
2025-06-09,5089750603,1749435300000
2025-06-10,5104725922,1749521692000
2025-06-11,5081507930,1749608100000
2025-06-12,5085760383,1749696742000
2025-06-13,5087747063,1749797980000
2025-06-14,5089571557,1749875110000
2025-06-15,5095019934,1749953700000
2025-06-16,5096025336,1750040100000
2025-06-17,5098108471,1750139492000
2025-06-18,5090884644,1750212900000
2025-06-19,5090004057,1750299300000
2025-06-20,5090166291,1750385700000
2025-06-21,5091987471,1750482962000
2025-06-22,5088074939,1750558500000
2025-06-24,5099851967,1750796131000
2025-06-25,5111528297,1750817700000
2025-06-28,5092777843,1751076900000
2025-06-29,5095762350,1751163292000
2025-06-30,5096177289,1751249700000
2025-07-01,5093835556,1751336092000
2025-07-02,5089019754,1751435641000
2025-07-03,5091174681,1751508900000
