date,value,x
2025-01-04,11802625697,1735956900000
2025-01-06,11759332648,1736129700000
2025-01-07,11730803076,1736216100000
2025-01-09,11570499795,1736388900000
2025-01-10,11557871712,1736475300000
2025-01-12,11674396257,1736715510000
2025-01-13,11683842290,1736734500000
2025-01-14,11718482605,1736872551000
2025-01-16,11719001110,1737005580000
2025-01-17,11677151595,1737084581000
2025-01-18,11702211123,1737171460000
2025-01-19,11833139030,1737252892000
2025-01-21,11817436596,1737425700000
2025-01-22,11249067428,1737557241000
2025-01-23,11207686402,1737657562000
2025-01-24,11210111149,1737684900000
2025-01-25,11203298048,1737843530000
2025-01-26,11208002844,1737857700000
2025-01-27,11198921568,1737944100000
2025-01-29,11202050214,1738121402000
2025-01-30,11185254900,1738205360000
2025-01-31,11191310864,1738289700000
2025-02-01,11212261893,1738376092000
2025-02-02,11992867875,1738462492000
2025-02-03,12076248476,1738548900000
2025-02-04,12043471302,1738635300000
2025-02-05,11983854041,1738721700000
2025-02-06,11956599332,1738808100000
2025-02-07,11947210620,1738894500000
2025-02-09,11975944478,1739067300000
2025-02-10,11980891440,1739153700000
2025-02-11,11966857435,1739314980000
2025-02-12,11964404902,1739365940000
2025-02-13,11855997810,1739412892000
2025-02-14,11992109095,1739499300000
2025-02-15,11851967848,1739585700000
2025-02-16,11827604157,1739672100000
2025-02-17,11840435768,1739758500000
2025-02-19,11718778823,1739931300000
2025-02-20,11568348498,1740017700000
2025-02-21,11556887618,1740104100000
2025-02-22,11510425774,1740190492000
2025-02-23,11569941739,1740276900000
2025-02-24,11586049456,1740363300000
2025-02-25,11806701595,1740449692000
2025-02-26,11691821039,1740536092000
2025-02-27,11495136438,1740628332000
2025-02-28,11409796012,1740708900000
2025-03-01,11385030007,1740795300000
2025-03-02,11683129059,1740881700000
2025-03-03,11881328838,1740968100000
2025-03-04,11646868106,1741054500000
2025-03-05,11262423573,1741150192000
2025-03-06,11060589436,1741232780000
2025-03-07,11257241342,1741313700000
2025-03-08,11134372945,1741400100000
2025-03-09,11143728732,1741486500000
2025-03-11,11106327436,1741659300000
2025-03-12,11015080657,1741749901000
2025-03-13,11002852760,1741835140000
2025-03-14,11170855937,1741918500000
2025-03-15,11044879369,1742004900000
2025-03-16,11045240121,1742091300000
2025-03-18,11093003511,1742264100000
2025-03-19,10980386958,1742422420000
2025-03-20,10980575866,1742436900000
2025-03-22,10961686678,1742625160000
2025-03-23,10960285112,1742714402000
2025-03-24,10954602917,1742782500000
2025-03-25,10954513244,1742878661000
2025-03-26,10947061858,1742961960000
2025-03-27,10884634638,1743041700000
2025-03-31,10769918162,1743387300000
2025-04-01,10881207747,1743473700000
2025-04-05,10834706228,1743893581000
2025-04-06,10830295436,1743966450000
2025-04-07,11458527768,1744033162000
2025-04-08,11389609445,1744079980000
2025-04-09,11346802978,1744164901000
2025-04-10,11107165963,1744259221000
2025-04-11,11494058452,1744337700000
2025-04-12,11580135948,1744476610000
2025-04-14,11576646694,1744606531000
2025-04-16,11372324884,1744768991000
2025-04-17,11359579677,1744856100000
2025-04-18,11356635066,1744942500000
2025-04-20,11361167394,1745128750000
2025-04-24,11125795587,1745472730000
2025-04-25,10587644333,1745551731000
2025-04-26,10575113852,1745655352000
2025-04-27,10575555983,1745720100000
2025-04-28,10672191766,1745806500000
2025-04-29,10675753383,1745892892000
2025-04-30,10591152944,1745992272000
2025-05-01,10475912475,1746072250000
2025-05-02,10278716175,1746152100000
2025-05-03,10285100851,1746238500000
2025-05-04,10287599126,1746324900000
2025-05-05,10284850841,1746411300000
2025-05-06,10287610929,1746497700000
2025-05-07,10289248292,1746584100000
2025-05-08,10773088282,1746670500000
2025-05-10,10806901567,1746843300000
2025-05-11,10903267521,1746929700000
2025-05-12,10807839094,1747016292000
2025-05-13,10896953053,1747102500000
2025-05-14,10818994857,1747191292000
2025-05-15,10827451308,1747275300000
2025-05-16,10935014015,1747361692000
2025-05-17,10763873028,1747448100000
2025-05-18,10798471434,1747534500000
2025-05-19,10779752459,1747631880000
2025-05-20,10784501335,1747707300000
2025-05-21,10882262901,1747793700000
2025-05-22,10713262201,1747880100000
2025-05-23,10829008863,1747975310000
2025-05-24,10674470015,1748052900000
2025-05-28,10773589972,1748398500000
2025-05-30,10863309956,1748584900000
2025-06-01,10649144292,1748760801000
2025-06-02,10448309708,1748830500000
2025-06-03,10463875193,1748932461000
2025-06-04,10568497120,1749008811000
2025-06-05,10467550191,1749089700000
2025-06-06,10473255651,1749176100000
2025-06-07,10918551309,1749305042000
2025-06-09,10920610174,1749435300000
2025-06-10,10978356554,1749521692000
2025-06-11,10968318755,1749608100000
2025-06-12,10972376645,1749696742000
2025-06-13,10827329878,1749797980000
2025-06-14,10810685725,1749875110000
2025-06-15,10806074756,1749953700000
2025-06-16,10806801365,1750040100000
2025-06-17,10750148673,1750139492000
2025-06-18,10756344098,1750212900000
2025-06-19,10758806460,1750299300000
2025-06-20,10756967532,1750385700000
2025-06-21,10686451126,1750482962000
2025-06-22,10587237212,1750558500000
2025-06-24,10343631014,1750796131000
2025-06-25,10344266509,1750817700000
2025-06-28,10219513769,1751076900000
2025-06-29,10221275480,1751163292000
2025-06-30,10221845662,1751249700000
2025-07-01,10163570346,1751336092000
2025-07-02,10775354599,1751435641000
2025-07-03,10471519995,1751508900000
