date,value,x
2024-10-06,938524162,1728180892000
2024-10-07,938641092,1728267300000
2024-10-08,939319793,1728353692000
2024-10-09,939749930,1728440092000
2024-10-10,939109600,1728526500000
2024-10-11,939154207,1728612900000
2024-10-12,940027439,1728699300000
2024-10-13,940088340,1728785700000
2024-10-14,939643803,1728872100000
2024-10-15,941266176,1728958500000
2024-10-16,942281349,1729044900000
2024-10-17,941011652,1729131300000
2024-10-18,940881498,1729217692000
2024-10-19,942208311,1729304100000
2024-10-20,941260457,1729390500000
2024-10-21,941280263,1729476900000
2024-10-22,940015173,1729563300000
2024-11-23,935617959,1732376281000
2024-11-24,935665152,1732414500000
2024-11-26,934164593,1732587300000
2024-11-27,936749945,1732673700000
2024-11-28,936688117,1732760100000
2024-11-29,937297890,1732846500000
2024-11-30,937672481,1732932900000
2024-12-01,937033943,1733019300000
2024-12-02,937347207,1733105700000
2024-12-03,935342088,1733192100000
2024-12-04,932437865,1733278500000
2024-12-07,931395380,1733539472000
2024-12-08,931686563,1733624100000
2024-12-09,934381628,1733710492000
2024-12-10,932813461,1733796900000
2024-12-11,933941296,1733958522000
2024-12-12,934340252,1733969692000
2024-12-13,935801765,1734056100000
2024-12-14,938207447,1734142500000
2024-12-15,938211687,1734228900000
2024-12-16,938900304,1734315300000
2024-12-17,939314014,1734401700000
2024-12-19,939511176,1734574492000
2024-12-20,940354105,1734720982000
2024-12-21,940288617,1734747300000
2024-12-22,940939103,1734833692000
2024-12-24,942345170,1735006500000
2024-12-25,942922867,1735092900000
2024-12-26,943068173,1735179300000
2024-12-27,942561759,1735265700000
2024-12-28,943869675,1735352100000
2024-12-29,943017753,1735452951000
2024-12-30,945108114,1735526720000
2024-12-31,946421454,1735664570000
2025-01-02,945940672,1735800020000
2025-01-03,947736197,1735870500000
2025-01-04,946277939,1735956900000
2025-01-06,946646564,1736129700000
2025-01-07,945953661,1736216100000
2025-01-09,945755787,1736388900000
2025-01-10,944179210,1736475300000
2025-01-12,945325658,1736715510000
2025-01-13,945562535,1736734500000
2025-01-14,946476130,1736872551000
2025-01-16,946546855,1737005580000
2025-01-17,945034192,1737084581000
2025-01-18,944722623,1737171460000
2025-01-19,942315056,1737252892000
2025-01-21,941339076,1737425700000
2025-01-22,941560577,1737557241000
2025-01-23,940282201,1737657562000
2025-01-24,941521034,1737684900000
2025-01-25,940489137,1737843530000
2025-01-26,940452149,1737857700000
2025-01-27,941665330,1737944100000
2025-01-29,940656248,1738121402000
2025-01-30,940695214,1738205360000
2025-01-31,941807523,1738289700000
2025-02-01,941430488,1738376092000
2025-02-02,940063337,1738462492000
2025-02-03,938250980,1738548900000
2025-02-04,937294992,1738635300000
2025-02-05,938561067,1738721700000
2025-02-06,938345801,1738808100000
2025-02-07,938070028,1738894500000
2025-02-09,938719586,1739067300000
2025-02-10,938568664,1739153700000
2025-02-11,939007921,1739314980000
2025-02-12,939527985,1739365940000
2025-02-13,939774122,1739412892000
2025-02-14,939167673,1739499300000
2025-02-15,939051707,1739585700000
2025-02-16,937927125,1739672100000
2025-02-17,938731181,1739758500000
2025-02-19,939445885,1739931300000
2025-02-20,938715394,1740017700000
2025-02-21,939056111,1740104100000
2025-02-22,941086586,1740190492000
2025-02-23,942158891,1740276900000
2025-02-24,942798990,1740363300000
2025-02-25,940608397,1740449692000
2025-02-26,941263856,1740536092000
2025-02-27,941518747,1740628332000
2025-02-28,942565090,1740708900000
2025-03-01,943018236,1740795300000
2025-03-02,943646356,1740881700000
2025-03-03,944550315,1740968100000
2025-03-04,945081039,1741054500000
2025-03-05,945221981,1741150192000
2025-03-06,945024499,1741232780000
2025-03-07,944206173,1741313700000
2025-03-08,943353169,1741400100000
2025-03-09,943892596,1741486500000
2025-03-11,942211894,1741659300000
2025-03-12,941894946,1741749901000
2025-03-13,941611567,1741835140000
2025-03-14,941872280,1741918500000
2025-03-15,943421874,1742004900000
2025-03-16,943421558,1742091300000
2025-03-18,943515627,1742264100000
2025-03-19,942354399,1742422420000
2025-03-20,942571161,1742436900000
2025-03-22,942504546,1742625160000
2025-03-23,944820734,1742714402000
2025-03-24,944115630,1742782500000
2025-03-25,944775037,1742878661000
2025-03-26,945040044,1742961960000
2025-03-27,945226825,1743041700000
2025-03-31,946311019,1743387300000
2025-04-01,945964654,1743473700000
2025-04-05,947101095,1743893581000
2025-04-06,946244250,1743966450000
2025-04-07,945911817,1744033162000
2025-04-08,945446807,1744079980000
2025-04-09,945512828,1744164901000
2025-04-10,944944192,1744259221000
2025-04-11,945191579,1744337700000
2025-04-12,946290177,1744476610000
2025-04-14,946023961,1744606531000
2025-04-16,946430652,1744768991000
2025-04-17,946793423,1744856100000
2025-04-18,946646601,1744942500000
2025-04-20,947245269,1745128750000
2025-04-24,947662783,1745472730000
2025-04-25,949124885,1745551731000
2025-04-26,948999209,1745655352000
2025-04-27,948469784,1745720100000
2025-04-28,949638945,1745806500000
2025-04-29,948886719,1745892892000
2025-04-30,948429085,1745992272000
2025-05-01,949205953,1746072250000
2025-05-02,948941688,1746152100000
2025-05-03,949680013,1746238500000
2025-05-04,950264157,1746324900000
2025-05-05,949103627,1746411300000
2025-05-06,948744598,1746497700000
2025-05-07,948245318,1746584100000
2025-05-08,948130213,1746670500000
2025-05-10,947654793,1746843300000
2025-05-11,947999982,1746929700000
2025-05-12,947098822,1747016292000
2025-05-13,947175132,1747102500000
2025-05-14,948030087,1747191292000
2025-05-15,947160493,1747275300000
2025-05-16,947786809,1747361692000
2025-05-17,947698688,1747448100000
2025-05-18,948869678,1747534500000
2025-05-19,948268979,1747631880000
2025-05-20,946545350,1747707300000
2025-05-21,946597290,1747793700000
2025-05-22,947481229,1747880100000
2025-05-23,947574221,1747975310000
2025-05-24,948133670,1748052900000
2025-05-28,947088681,1748398500000
2025-05-30,946980976,1748584900000
2025-06-01,946400145,1748760801000
2025-06-02,946881436,1748830500000
2025-06-03,945349239,1748932461000
2025-06-04,945438730,1749008811000
2025-06-05,946480524,1749089700000
2025-06-06,946731637,1749176100000
2025-06-07,947087944,1749305042000
2025-06-09,946754815,1749435300000
2025-06-10,946565333,1749521692000
2025-06-11,946750636,1749608100000
2025-06-12,946653228,1749696742000
2025-06-13,948294930,1749797980000
2025-06-14,947919544,1749875110000
2025-06-15,948961870,1749953700000
2025-06-16,950337535,1750040100000
2025-06-17,951011109,1750139492000
2025-06-18,951187364,1750212900000
2025-06-19,952652006,1750299300000
2025-06-20,953845712,1750385700000
2025-06-21,954329632,1750482962000
2025-06-22,953909084,1750558500000
2025-06-24,951931282,1750796131000
2025-06-25,952799452,1750817700000
2025-06-28,953182807,1751076900000
2025-06-29,953235123,1751163292000
2025-06-30,953934176,1751249700000
2025-07-01,954995554,1751336092000
2025-07-02,955961414,1751435641000
2025-07-03,954659967,1751508900000
