date,value,x
2025-02-28,1040214351,1740708900000
2025-03-01,1041455619,1740795300000
2025-03-02,1042070367,1740881700000
2025-03-03,1043641902,1740968100000
2025-03-04,1044287267,1741054500000
2025-03-05,1045473310,1741150192000
2025-03-06,1046705734,1741232780000
2025-03-07,1048039744,1741313700000
2025-03-08,1048845438,1741400100000
2025-03-09,1049513633,1741486500000
2025-03-11,1051076786,1741659300000
2025-03-12,1052071489,1741749901000
2025-03-13,1052595636,1741835140000
2025-03-14,1053814091,1741918500000
2025-03-15,1054636145,1742004900000
2025-03-16,1055482857,1742091300000
2025-03-18,1056931917,1742264100000
2025-03-19,1057881850,1742422420000
2025-03-20,1058189553,1742436900000
2025-03-22,1059301120,1742625160000
2025-03-23,1060047663,1742714402000
2025-03-24,1060630975,1742782500000
2025-03-25,1061494948,1742878661000
2025-03-26,1061907990,1742961960000
2025-03-27,1062402073,1743041700000
2025-03-31,1065433549,1743387300000
2025-04-01,1066079130,1743473700000
2025-04-05,1068350699,1743893581000
2025-04-06,1068291222,1743966450000
2025-04-07,1068373119,1744033162000
2025-04-08,1069051157,1744079980000
2025-04-09,1069659702,1744164901000
2025-04-10,1070108031,1744259221000
2025-04-11,1070951576,1744337700000
2025-04-12,1071757554,1744476610000
2025-04-14,1072703933,1744606531000
2025-04-16,1073694763,1744768991000
2025-04-17,1074307086,1744856100000
2025-04-18,1074826348,1744942500000
2025-04-20,1075616000,1745128750000
2025-04-24,1078076689,1745472730000
2025-04-25,1078257726,1745551731000
2025-04-26,1078949301,1745655352000
2025-04-27,1079246978,1745720100000
2025-04-28,1079739697,1745806500000
2025-04-29,1080535996,1745892892000
2025-04-30,1081395784,1745992272000
2025-05-01,1082072359,1746072250000
2025-05-02,1082447168,1746152100000
2025-05-03,1083205964,1746238500000
2025-05-04,1083674104,1746324900000
2025-05-05,1084125216,1746411300000
2025-05-06,1084589819,1746497700000
2025-05-07,1084985031,1746584100000
2025-05-08,1085208405,1746670500000
2025-05-10,1085539178,1746843300000
2025-05-11,1085566382,1746929700000
2025-05-12,1085693917,1747016292000
2025-05-13,1086287709,1747102500000
2025-05-14,1086940531,1747191292000
2025-05-15,1087222755,1747275300000
2025-05-16,1088147008,1747361692000
2025-05-17,1088836278,1747448100000
2025-05-18,1089404239,1747534500000
2025-05-19,1089924696,1747631880000
2025-05-20,1090301717,1747707300000
2025-05-21,1090956553,1747793700000
2025-05-22,1091492876,1747880100000
2025-05-23,1091965548,1747975310000
2025-05-24,1092574360,1748052900000
2025-05-28,1094292349,1748398500000
2025-05-30,1095268298,1748584900000
2025-06-01,1096462404,1748760801000
2025-06-02,1096564902,1748830500000
2025-06-03,1097190535,1748932461000
2025-06-04,1097399685,1749008811000
2025-06-05,1097778736,1749089700000
2025-06-06,1098256541,1749176100000
2025-06-07,1098593556,1749305042000
2025-06-09,1098798195,1749435300000
2025-06-10,1099177196,1749521692000
2025-06-11,1099733877,1749608100000
2025-06-12,1100334249,1749696742000
2025-06-13,1101374977,1749797980000
2025-06-14,1101975147,1749875110000
2025-06-15,1102768768,1749953700000
2025-06-16,1103499690,1750040100000
2025-06-17,1103769294,1750139492000
2025-06-18,1103888701,1750212900000
2025-06-19,1104543617,1750299300000
2025-06-20,1105210390,1750385700000
2025-06-21,1105903601,1750482962000
2025-06-22,1106259588,1750558500000
2025-06-24,1107692784,1750796131000
2025-06-25,1107851479,1750817700000
2025-06-28,1109690697,1751076900000
2025-06-29,1110188492,1751163292000
2025-06-30,1110548215,1751249700000
2025-07-01,1111044737,1751336092000
2025-07-02,1112754672,1751435641000
2025-07-03,1113867582,1751508900000
