date,value,x
2024-12-25,1555352098,1735092900000
2024-12-26,1557510549,1735179300000
2024-12-27,1558385862,1735265700000
2024-12-28,1559510414,1735352100000
2024-12-29,1559911518,1735452951000
2024-12-30,1560243610,1735526720000
2024-12-31,1561737914,1735664570000
2025-01-02,1562295624,1735800020000
2025-01-03,1562705222,1735870500000
2025-01-04,1564483522,1735956900000
2025-01-06,1563720804,1736129700000
2025-01-07,1563992332,1736216100000
2025-01-09,1565074339,1736388900000
2025-01-10,1566660248,1736475300000
2025-01-12,1566229423,1736715510000
2025-01-13,1566948365,1736734500000
2025-01-14,1566225476,1736872551000
2025-01-16,1564853365,1737005580000
2025-01-17,1560958846,1737084581000
2025-01-18,1561234079,1737171460000
2025-01-19,1564279742,1737252892000
2025-01-21,1563547334,1737425700000
2025-01-22,1566490023,1737557241000
2025-01-23,1566055441,1737657562000
2025-01-24,1565509599,1737684900000
2025-01-25,1565560671,1737843530000
2025-01-26,1566017996,1737857700000
2025-01-27,1565911340,1737944100000
2025-01-29,1566463984,1738121402000
2025-01-30,1566837245,1738205360000
2025-01-31,1566910119,1738289700000
2025-02-01,1566313775,1738376092000
2025-02-02,1568053079,1738462492000
2025-02-03,1564893911,1738548900000
2025-02-04,1566553245,1738635300000
2025-02-05,1566309284,1738721700000
2025-02-06,1564933368,1738808100000
2025-02-07,1563983709,1738894500000
2025-02-09,1563983910,1739067300000
2025-02-10,1563877483,1739153700000
2025-02-11,1565732421,1739314980000
2025-02-12,1565746092,1739365940000
2025-02-13,1566429463,1739412892000
2025-02-14,1567199228,1739499300000
2025-02-15,1567092937,1739585700000
2025-02-16,1567744015,1739672100000
2025-02-17,1567367932,1739758500000
2025-02-19,1567558015,1739931300000
2025-02-20,1566784461,1740017700000
2025-02-21,1567054764,1740104100000
2025-02-22,1568685853,1740190492000
2025-02-23,1570017037,1740276900000
2025-02-24,1571207257,1740363300000
2025-02-25,1572267676,1740449692000
2025-02-26,1570241719,1740536092000
2025-02-27,1572254108,1740628332000
2025-02-28,1572438402,1740708900000
2025-03-01,1573128123,1740795300000
2025-03-02,1573131046,1740881700000
2025-03-03,1571244047,1740968100000
2025-03-04,1570496871,1741054500000
2025-03-05,1570434285,1741150192000
2025-03-06,1571873726,1741232780000
2025-03-07,1572761772,1741313700000
2025-03-08,1572834854,1741400100000
2025-03-09,1573472413,1741486500000
2025-03-11,1573679493,1741659300000
2025-03-12,1573774751,1741749901000
2025-03-13,1574745997,1741835140000
2025-03-14,1573821029,1741918500000
2025-03-15,1574373283,1742004900000
2025-03-16,1574019537,1742091300000
2025-03-18,1574633089,1742264100000
2025-03-19,1575882882,1742422420000
2025-03-20,1575554752,1742436900000
2025-03-22,1575000535,1742625160000
2025-03-23,1575442810,1742714402000
2025-03-24,1575334008,1742782500000
2025-03-25,1576565970,1742878661000
2025-03-26,1576682234,1742961960000
2025-03-27,1577026975,1743041700000
2025-03-31,1578398656,1743387300000
2025-04-01,1578160925,1743473700000
2025-04-05,1578658596,1743893581000
2025-04-06,1579163085,1743966450000
2025-04-07,1578378202,1744033162000
2025-04-08,1578540602,1744079980000
2025-04-09,1579167739,1744164901000
2025-04-10,1579345043,1744259221000
2025-04-11,1579105606,1744337700000
2025-04-12,1580657933,1744476610000
2025-04-14,1582190010,1744606531000
2025-04-16,1582059350,1744768991000
2025-04-17,1582172789,1744856100000
2025-04-18,1583094671,1744942500000
2025-04-20,1583404142,1745128750000
2025-04-24,1584657666,1745472730000
2025-04-25,1585065538,1745551731000
2025-04-26,1584729908,1745655352000
2025-04-27,1584369485,1745720100000
2025-04-28,1584223847,1745806500000
2025-04-29,1585196496,1745892892000
2025-04-30,1586211248,1745992272000
2025-05-01,1585666386,1746072250000
2025-05-02,1585880061,1746152100000
2025-05-03,1585497927,1746238500000
2025-05-04,1586228939,1746324900000
2025-05-05,1585891774,1746411300000
2025-05-06,1586036768,1746497700000
2025-05-07,1587021783,1746584100000
2025-05-08,1588066552,1746670500000
2025-05-10,1587232068,1746843300000
2025-05-11,1587319380,1746929700000
2025-05-12,1587225217,1747016292000
2025-05-13,1587241834,1747102500000
2025-05-14,1587101303,1747191292000
2025-05-15,1587611884,1747275300000
2025-05-16,1587121049,1747361692000
2025-05-17,1587092750,1747448100000
2025-05-18,1586689846,1747534500000
2025-05-19,1586448088,1747631880000
2025-05-20,1586970508,1747707300000
2025-05-21,1587883690,1747793700000
2025-05-22,1588705312,1747880100000
2025-05-23,1589009258,1747975310000
2025-05-24,1589391780,1748052900000
2025-05-28,1589930715,1748398500000
2025-05-30,1590466190,1748584900000
2025-06-01,1589664105,1748760801000
2025-06-02,1589896088,1748830500000
2025-06-03,1591319592,1748932461000
2025-06-04,1590858584,1749008811000
2025-06-05,1590325817,1749089700000
2025-06-06,1592291821,1749176100000
2025-06-07,1593770965,1749305042000
2025-06-09,1594039239,1749435300000
2025-06-10,1593985799,1749521692000
2025-06-11,1595279062,1749608100000
2025-06-12,1595217984,1749696742000
2025-06-13,1595464275,1749797980000
2025-06-14,1597079290,1749875110000
2025-06-15,1597999383,1749953700000
2025-06-16,1598650031,1750040100000
2025-06-17,1599729633,1750139492000
2025-06-18,1600202262,1750212900000
2025-06-19,1601671217,1750299300000
2025-06-20,1602140994,1750385700000
2025-06-21,1601995802,1750482962000
2025-06-22,1602332184,1750558500000
2025-06-24,1602644318,1750796131000
2025-06-25,1603131966,1750817700000
2025-06-28,1605741740,1751076900000
2025-06-29,1606187474,1751163292000
2025-06-30,1606615633,1751249700000
2025-07-01,1606860605,1751336092000
2025-07-02,1608381779,1751435641000
2025-07-03,1610038574,1751508900000
